city_name,psgc,year,poi_count,large_water_m,small_water_m,building_area_m2,gray_zones_area_m2,green_zones_area_m2,poi_per_km2,large_water_m_per_km2,small_water_m_per_km2,building_coverage_ratio,gray_zones_coverage_ratio,green_zones_coverage_ratio
City of Kabankalan,604515000,2023,15.0,446361.0565792274,65602.41872275599,274424.45355695987,11437314.705011128,8033648.882692137,0.022770796749176175,677.5997930742076,99.58795619934843,0.00041659089699661804,0.017362451233611485,0.012195505724135263
City of Kabankalan,604515000,2024,15.0,440025.35198991024,65602.41872275599,279521.5506504962,11435256.66813224,8045013.47115127,0.022770796749176175,667.9818569764633,99.58795619934843,0.0004243285611251335,0.017359327024313385,0.012212757773064659
City of Kabankalan,604515000,2025,18.0,396829.8356442922,65602.41872275599,330169.022692054,11255204.732642,8033949.776593272,0.02732495609901141,602.4087687643442,99.58795619934843,0.0005012141139063266,0.017085998622490453,0.01219596249705965
City of Kidapawan,1204704000,2022,19.0,226787.09882131848,74191.0901415349,3391661.2295489595,2732390.1679930245,10543386.90753557,0.065405439305189,780.6899909030338,255.3947812230509,0.011675425931211954,0.009405956804776995,0.03629446591852326
City of Kidapawan,1204704000,2023,16.0,226356.4294809214,74191.0901415349,3389932.6475068266,2732375.215362281,10543386.90753557,0.05507826467805389,779.2074584080893,255.3947812230509,0.01166947547500981,0.009405905331967388,0.03629446591852326
City of Kidapawan,1204704000,2024,17.0,257036.8707428757,81136.5805183231,3393550.559201109,2583726.8158280565,10543386.90753557,0.05852065622043226,884.8215499246771,279.3038785537769,0.01168192974362728,0.008894199338622693,0.03629446591852326
City of Kidapawan,1204704000,2025,16.0,233033.27604683035,112110.16162065152,3400667.143018428,2692448.734799637,10542424.56429252,0.05507826467805389,802.1917785563323,385.9270721776027,0.011706427811570644,0.009268462752961608,0.03629115315628252
City of Koronadal,1206306000,2022,5.0,103609.5742425699,36344.40683064549,4205508.653876465,2940606.6456329874,3176214.1289497423,0.01825797389002223,378.3401802554322,132.71504619245417,0.015356813439347803,0.010737903871358586,0.011598246927096817
City of Koronadal,1206306000,2023,6.0,121326.97231144102,62950.44456130143,4214884.442629801,3775495.188220645,3103937.714657237,0.021909568668026673,443.036938523548,229.86951463310666,0.01539105002059916,0.013786578513687418,0.011334322750093419
City of Koronadal,1206306000,2024,6.0,103645.73610586784,75570.25072688358,4217761.021249245,3780878.920819522,1032795.7764818864,0.021909568668026673,378.4722287266138,275.95193292677476,0.01540155412006444,0.01380623772353165,0.0037713516641463027
City of Koronadal,1206306000,2025,6.0,109461.30618016292,69744.46221728802,4224786.408586133,4050300.843087028,970162.61361438,0.021909568668026673,399.7083340410287,254.6785140273773,0.01542720798777728,0.014790057407963594,0.0035426407336894145
City of La Carlota,604516000,2022,3.0,54981.39317757855,28942.026399164897,89503.58343204933,4683801.004589716,13599645.916112851,0.023626238417372755,433.0011679109276,227.93040532952207,0.0007048776671249372,0.03688686641132222,0.10710282560197731
City of La Carlota,604516000,2023,3.0,57203.53831737043,36463.15419204841,90577.94903920966,4689377.67694811,28202113.98670132,0.023626238417372755,450.50147820117064,287.16239146358686,0.000713338739785669,0.03693078500822721,0.22210328964124276
City of La Carlota,604516000,2024,3.0,57203.53831737043,36463.15419204841,92078.4335922368,4689377.67694811,28202113.98670132,0.023626238417372755,450.50147820117064,287.16239146358686,0.0007251556750494704,0.03693078500822721,0.22210328964124276
City of La Carlota,604516000,2025,1.0,78980.86701814181,65209.54458852967,1345685.5560625023,5012775.2657045135,28190770.270310063,0.007875412805790918,622.0069315271437,513.5520825123004,0.010597829260782505,0.0394776745200813,0.22201395319190978
City of Lamitan,1900702000,2022,2.0,34807.1535065501,333.230095418336,168750.9104006038,268782.68962427205,26972.373998202853,0.00804870586554189,140.07627029549337,1.3410355117843225,0.0006791132211784369,0.0010816764052675018,0.00010854635240346242
City of Lamitan,1900702000,2023,2.0,34807.1535065501,333.230095418336,180804.4691009129,268782.68962427205,26972.373998202853,0.00804870586554189,140.07627029549337,1.3410355117843225,0.0007276209954843524,0.0010816764052675018,0.00010854635240346242
City of Lamitan,1900702000,2024,2.0,33013.74516356623,2136.761979439478,181004.3768092584,267538.7618024491,26972.373998202853,0.00804870586554189,132.85896217075035,8.599084338590714,0.0007284254946567162,0.0010766704006895933,0.00010854635240346242
City of Lamitan,1900702000,2025,3.0,44460.598459780085,3323.2838478650974,200384.4103674061,1764670.758230592,29245.665994319283,0.012073058798312835,178.92513980436735,13.374067099586215,0.0008064175895436472,0.007101657941260409,0.0001176948817150783
City of Laoag,102812000,2022,24.0,70043.82747082828,7755.936045570898,3181258.117858859,1427905.757674459,911009.3514559368,0.2178906872816425,635.9124044773151,70.4144264784128,0.028881938238357132,0.01296364028804593,0.00827085223786406
City of Laoag,102812000,2023,24.0,71796.70184217133,4886.628285836777,3181333.601269193,1446201.4217385014,911009.3514559368,0.2178906872816425,651.8263628727449,44.36461648712041,0.0288826235355303,0.01312974257209544,0.00827085223786406
City of Laoag,102812000,2024,34.0,73067.37487770848,5801.986354919095,3241475.662645938,653105.2778239531,908664.6692025862,0.30867847364899353,663.362522082055,52.67494976966805,0.029428639997526703,0.00592939824384705,0.008249565386712409
City of Laoag,102812000,2025,34.0,76032.32926885317,5801.88318033518,3317948.063955687,653901.6931712127,908999.3462838484,0.30867847364899353,690.2806866672732,52.67401307045976,0.030122916000837486,0.005936628722487718,0.008252603845847977
City of Lapu-Lapu,731100000,2022,69.0,0.0,784.6157674648716,1676764.4805720644,9905780.181194965,2978078.681452181,1.0252609576847649,0.0,11.658491495153639,0.02491479937917554,0.14718854601719875,0.04425083769574269
City of Lapu-Lapu,731100000,2023,66.0,0.0,784.6157674648716,1759025.1263503293,10235742.55841511,2791603.1223056894,0.9806843943071665,0.0,11.658491495153639,0.026137098342514542,0.15209140895732437,0.041480024502187116
City of Lapu-Lapu,731100000,2024,71.0,0.0,1257.3205874501054,2214102.1915896297,10952117.34724244,2958034.9852038464,1.054978666603164,0.0,18.682343617476324,0.03289902222262494,0.16273591768274942,0.04395301133036428
City of Lapu-Lapu,731100000,2025,70.0,0.0,1257.87144158148,2366194.8208809546,11239701.754432151,2998265.6317951186,1.0401198121439643,0.0,18.690528678842668,0.03515894446558172,0.16700909253391652,0.04455079265286348
City of Las Piñas,1380200000,2022,143.0,34814.47752757318,21789.949633419463,6952532.012586202,10660884.160399305,893359.7740331416,4.365898148210449,1062.912328451371,665.2636416373775,0.2122660604134543,0.3254848560431709,0.02727494953242656
City of Las Piñas,1380200000,2023,137.0,41197.85889333075,15903.29258105707,7004053.954941243,12044268.77835065,869613.5729724426,4.182713610523297,1257.8017891792174,485.5395498607415,0.2138390642786297,0.36772063465699323,0.02654996005523818
City of Las Piñas,1380200000,2024,134.0,40669.617942248486,14967.421951893635,7087617.841659119,13731724.267399192,890670.720378962,4.091121341679721,1241.6741934439797,456.9667117710269,0.21639033293792231,0.4192399269284938,0.027192850690683754
City of Las Piñas,1380200000,2025,141.0,41132.44200585505,15174.494766836971,7078022.585311344,13782973.141305296,890284.7776614329,4.304836635648065,1255.8045621310227,463.28880141652223,0.2160973825049128,0.42080459380740665,0.02718106756763637
City of Legazpi,500506000,2022,46.0,128849.41208241048,46448.65531214904,3150350.1446223683,2630198.877208782,7477553.964549538,0.29163664910322545,816.8958864920619,294.48109109969306,0.01997299042781585,0.016675269283135546,0.04740714742847318
City of Legazpi,500506000,2023,49.0,128844.50869287911,46442.60629562711,3281380.8302026764,2648879.890018236,7477829.236166235,0.3106564305664793,816.8647993596232,294.44274077558816,0.02080371542938845,0.016793705543518233,0.04740889263047071
City of Legazpi,500506000,2024,47.0,132227.01055813947,44185.84610292786,3470530.756351464,3261816.4093133174,7760281.590885655,0.2979765762576434,838.3096147850569,280.1350455488847,0.022002912182435296,0.02067967842613154,0.04919961998398566
City of Legazpi,500506000,2025,45.0,126594.33489419403,47166.06327561063,3492932.441425953,3490783.844249435,7797198.980331777,0.2852967219488075,802.59886139118,299.0294053280388,0.022144937233943767,0.022131315284360454,0.049433673543805345
City of Ligao,500508000,2022,4.0,196019.4476016945,32038.498773783274,967954.2820878124,3002641.9983187863,13608536.698532248,0.016201304509828894,793.9426901108754,129.76636866796062,0.003920530518924366,0.012161679337190949,0.05511901174652563
City of Ligao,500508000,2023,4.0,198002.4714920592,32020.654771244623,975842.7060743188,3073377.654093069,13608536.698532248,0.016201304509828894,801.9745835853915,129.6940946382599,0.003952481208701374,0.012448181811916348,0.05511901174652563
City of Ligao,500508000,2024,4.0,202911.50718662483,32020.654771244623,1019517.9450394004,3108796.201169044,13608535.949207868,0.016201304509828894,821.8577791197108,129.6940946382599,0.0041293801702045815,0.012591638478534742,0.05511900871151752
City of Ligao,500508000,2025,5.0,208499.50075664243,43674.03450483695,1020040.8944378984,3112655.895799481,13819850.468104834,0.02025163063728612,844.490975476416,176.8940830464094,0.004131498285816656,0.012607271500540407,0.05597490142851695
City of Lipa,401014000,2022,58.0,82339.2789590883,87364.28075804705,8629931.17884089,15810066.134378726,12495581.884123553,0.3031668739042681,430.3886517510049,456.65441186744704,0.045108780301692554,0.08263945389964371,0.06531459478318176
City of Lipa,401014000,2023,59.0,82283.63138264026,89154.10274911408,8666041.617128754,16204624.454432588,13118443.715592144,0.3083938889715831,430.09778103045136,466.0098383825661,0.045297530106710567,0.08470181618349973,0.06857030296112349
City of Lipa,401014000,2024,64.0,111801.41874592296,83513.90469014294,8830463.841944976,17120355.86385139,13151485.86556676,0.33452896430815793,584.3877003321294,436.5284381456833,0.0461569675532264,0.08948835805814538,0.06874301477689729
City of Lipa,401014000,2025,53.0,112865.5853055536,91254.68513293572,9063369.13386939,18836784.405809533,15106979.935292795,0.2770317985676933,589.9501149734515,476.98961415293815,0.0473743670233727,0.09846015590893005,0.07896441174340034
City of Lucena,431200000,2022,70.0,124688.32765542844,45839.53453619668,552641.6215981186,6229029.420216577,393950.0868452018,0.8376094402471675,1492.001719040269,548.5089552007773,0.0066128262760583876,0.07453562637072494,0.00471394731039618
City of Lucena,431200000,2023,68.0,126417.72753814796,50956.806005011,806060.5968767954,6390114.627477143,391772.3770464204,0.8136777419543914,1512.6954571506722,609.7414536377253,0.009645199505075292,0.07646314766051954,0.00468788916345935
City of Lucena,431200000,2024,65.0,130556.3666348778,47317.76109809049,849244.8953305224,7338293.314487711,393680.7684389854,0.7777801945152271,1562.2177882534854,566.1971912445825,0.01016193630586519,0.08780891079310835,0.004710724686975048
City of Lucena,431200000,2025,65.0,129260.57186225551,47290.55581200102,897848.7908717752,7566522.9515166385,393680.7684389854,0.7777801945152271,1546.7125034796088,565.8716568952516,0.010743523187838628,0.0905398722005314,0.004710724686975048
City of Maasin,806407000,2022,20.0,39621.9036758062,8998.909887032747,852880.6237515012,6203754.320729157,700864.5315066681,0.09780222036159611,193.75550772235664,44.005668389286136,0.004170680935313993,0.030337047357257847,0.0034273053677020987
City of Maasin,806407000,2023,28.0,40099.251160441694,8998.909887032747,869111.0835414253,6235210.98857095,700864.5315066681,0.13692310850623457,196.08978991642536,44.005668389286136,0.004250049685561202,0.03049087395526308,0.0034273053677020987
City of Maasin,806407000,2024,30.0,44457.39646539983,8998.90988703611,939180.6421429202,6298704.608797502,703346.1726385596,0.14670333054239418,217.4016042905939,44.005668389302585,0.0045926976061103604,0.030801364807110713,0.0034394408683440813
City of Maasin,806407000,2025,30.0,44459.21227682707,8998.90988703611,955470.2343997658,6305250.102356291,703346.0833862937,0.14670333054239418,217.410483810061,44.005668389302585,0.004672355520685589,0.03083337299728132,0.0034394404318905925
City of Makati,1380300000,2022,574.0,17559.12913904324,24037.799176496213,9248353.86991568,14290333.863576287,637535.6629041329,22.98617401530593,703.165850082364,962.6080745921944,0.3703558735348603,0.572264984189867,0.025530497715118155
City of Makati,1380300000,2023,592.0,17905.2896898845,22757.49570401748,9354289.620048694,14326437.335999632,660438.781595963,23.706994803242353,717.0280568051363,911.3375547127578,0.374598134139389,0.5737107693809469,0.02644766682965407
City of Makati,1380300000,2024,602.0,17920.678890418447,22778.51893896392,9373177.950874632,14391816.721380902,598829.4793097024,24.107450796540366,717.6443265637248,912.1794427560392,0.3753545286676533,0.5763289260523539,0.023980485395309864
City of Makati,1380300000,2025,621.0,17901.742255710436,23452.72554377833,9387260.67122053,14471585.854981026,585989.4414836203,24.86831718380659,716.885997677553,939.1784503179427,0.3759184796440987,0.5795233288153898,0.023466298385147088
City of Malabon,1380400000,2022,63.0,32402.70179205676,4511.415365725607,4301862.767459228,1829327.4445684007,136857.74442302823,3.9941939807859947,2054.328197762487,286.0233031524868,0.2727376884436989,0.11597918520605924,0.00867676792060964
City of Malabon,1380400000,2023,56.0,33240.88265942479,3522.4437867374727,4306974.59125132,1828435.666903048,136644.30790738933,3.5503946495875507,2107.4687846712386,223.3225995340292,0.27306177758371813,0.11592264658727906,0.008663236065910518
City of Malabon,1380400000,2024,43.0,32208.547900033205,3773.626170284715,4327033.050305599,2208467.2604703247,136697.92321286316,2.726195891647584,2042.0188595582542,239.24753865218594,0.2743334819713125,0.14001661331005566,0.008666635271154986
City of Malabon,1380400000,2025,45.0,30079.990780520453,3863.31853678972,4337334.169762254,2500560.9338235767,157417.26362503713,2.852995700561425,1907.0685415500477,244.93402611911836,0.27498657196066373,0.1585353242931228,0.00998023947369723
City of Malaybalay,1001312000,2022,36.0,653563.4334382314,305296.04913619976,2079011.4607972505,2751375.7296520835,261358413.5863356,0.03583270077057429,650.526192916147,303.8772770871109,0.0020693498770372894,0.0027385895341123226,0.2601438285530878
City of Malaybalay,1001312000,2023,32.0,670029.1098612284,315946.3128557773,2102779.0780700617,2908845.824301793,272223892.886448,0.03185128957384381,666.9153500342123,314.4780468924254,0.0020930070414196832,0.0028953278336094628,0.2709588137889155
City of Malaybalay,1001312000,2024,34.0,670919.0581042914,324559.7451228767,2077193.1920904217,3047950.6138682663,296533378.14581954,0.03384199517220905,667.8011625090728,323.05145081005276,0.0020675400581902812,0.0030337861752841614,0.2951553279885196
City of Malaybalay,1001312000,2025,38.0,689327.6008830621,346885.3255082335,2086734.0088302444,3108596.514451884,296514534.4943293,0.03782340636893953,686.1241570927951,345.2732797399942,0.0020770365368387523,0.003094150242189016,0.29513657190726195
City of Malolos,301410000,2022,68.0,87645.75863839244,42552.577095906585,1680386.9386794074,7431102.950172474,1276105.8662269204,0.9594039232775042,1236.5835984751016,600.3692560497242,0.02370837972931321,0.10484454889227215,0.018004426096699194
City of Malolos,301410000,2023,76.0,87650.30679111897,42558.1306366784,1713763.0308063696,7394363.675986752,1264982.5453419073,1.0722749730748575,1236.647767821712,600.44761029685,0.024179279048876134,0.10432619883650525,0.017847488483508662
City of Malolos,301410000,2024,75.0,85217.20100946251,42557.37823390231,1726381.4149373074,8141983.440461704,1265033.100165523,1.0581660918501885,1202.3193673412652,600.436994735449,0.024357310331826785,0.11487427729469749,0.01784820175551039
City of Malolos,301410000,2025,75.0,85223.55205986371,42548.94014905029,1932881.754492316,8256401.41499922,1252447.5517215873,1.0581660918501885,1202.4089735570274,600.3179427985083,0.027270799095462258,0.11648858690741452,0.017670633747367583
City of Mandaluyong,1380500000,2022,114.0,5286.227899313574,12998.571293598008,4102960.056118816,2876927.131791837,56416.02013233064,10.072946088571245,467.0867424709373,1148.5430514812501,0.36253417060391296,0.25420291139725504,0.004984873064251899
City of Mandaluyong,1380500000,2023,120.0,5464.657546692478,12825.389524986907,4149821.827601462,3012904.4362985254,89464.6901072075,10.603101145864468,482.852639125766,1133.2408530712235,0.36667483812812035,0.26621775400747527,0.007905026318251178
City of Mandaluyong,1380500000,2024,128.0,5464.657546692478,12822.379886087503,4184591.763478982,3165329.4033003147,91395.21443922834,11.309974555588765,482.852639125766,1132.9749238573659,0.369747081019325,0.27968589852643383,0.008075605857892588
City of Mandaluyong,1380500000,2025,134.0,5464.657546692478,13444.966958205005,4207184.308066636,3213498.106492293,103210.40629273088,11.840129612881988,482.852639125766,1187.9862046721116,0.37174333964770295,0.28394204545984775,0.009119586476896601
City of Mandaue,731300000,2022,83.0,15313.763300362025,11421.963666874204,2118245.76562474,5751288.084320071,357471.52191486565,2.6680305998878544,492.26010945548796,367.1584165545501,0.06809089784059859,0.18487485057513672,0.011490903121172812
City of Mandaue,731300000,2023,86.0,15313.763300362025,11431.761726835162,2269933.504823879,6138175.426188944,357474.474071966,2.7644654408476566,492.26010945548796,367.47337467256665,0.07296689217567222,0.1973113236692985,0.011490998018106298
City of Mandaue,731300000,2024,85.0,16585.789450643402,10005.279802635576,2533611.4725157395,6507255.094667696,366633.1672799558,2.7323204938610557,533.1493226218525,321.6191888418269,0.08144280646866167,0.20917537004638015,0.01178540372574367
City of Mandaue,731300000,2025,89.0,18183.07698340484,8630.108234957463,2726428.437890037,6748113.41220921,527662.708705936,2.8609002818074583,584.4940456848271,277.4143717013334,0.08764089759873568,0.21691774789503393,0.016961689798158416
City of Manila,1380600000,2022,501.0,37219.34539915599,24123.998179249844,15525669.98769202,14369988.799094222,998306.6844161912,11.935558359969862,886.6939503622796,574.7173416052758,0.36987532977191756,0.34234299389960543,0.023783129127739455
City of Manila,1380600000,2023,529.0,42082.42327811757,17323.19460313683,15533733.581528654,14386457.143303372,1008482.9240929664,12.602615513820473,1002.5493392513501,412.6986031274543,0.3700674325560058,0.342735327000205,0.024025562466157
City of Manila,1380600000,2024,544.0,42724.68118400693,17284.814515705708,15544173.55949954,14469102.977342391,1019778.8846383196,12.959967560526158,1017.8501510635149,411.7842562743706,0.37031614905570304,0.3447042375299078,0.024294671440849576
City of Manila,1380600000,2025,589.0,42715.09622485163,17401.032211888723,15552972.372533506,14520934.378121324,1008174.8672990316,14.032023700643212,1017.6218040787325,414.55296504733195,0.37052576731212095,0.3459390413400394,0.024018223484436056
City of Marawi,1903617000,2022,27.0,15636.062367466617,16801.4107671969,2367508.0716164256,9364678.648892429,7122854.031840203,0.48558283863013885,281.20753886638255,302.16580493801666,0.04257856629241741,0.16841952745141625,0.1281013214788554
City of Marawi,1903617000,2023,25.0,15636.062367466617,16801.410767196903,2368592.465996399,9714831.343636312,7124941.322850667,0.4496137394723508,281.20753886638255,302.1658049380167,0.04259806863690711,0.17471686595022096,0.12813886046751866
City of Marawi,1903617000,2024,25.0,15636.062367466617,18521.2801817886,2369241.3934013606,9708819.951318022,7125180.745738377,0.4496137394723508,281.20753886638255,333.0968816939645,0.04260973930399475,0.1746087537670345,0.12814316638031298
City of Marawi,1903617000,2025,26.0,15188.292204330704,18930.60923625126,2369239.784338241,9727853.94662466,7124492.979278964,0.4675982890512448,273.15459416751526,340.45848036803005,0.0426097103657193,0.1749510715993112,0.12813079721032497
City of Marikina,1380700000,2022,112.0,18354.50424881899,18469.80778068136,7513240.707531068,16243975.190950302,678966.3049446476,4.883006353579935,800.2246505695807,805.2516852005999,0.3275643045611572,0.7082092327214747,0.029601756972423267
City of Marikina,1380700000,2023,114.0,20152.25469282453,16734.2515803255,7527164.049754036,15911649.872262469,691902.2456023821,4.970202895608148,878.6034616430645,729.5844356172722,0.32817133820881633,0.6937204234124732,0.030165741619041578
City of Marikina,1380700000,2024,106.0,21269.6750310988,14863.777382779024,7530793.759784601,18603049.44438964,800656.2256428909,4.621416727495295,927.3210563878208,648.0349946277474,0.32832958729043155,0.811060791365324,0.034907227114710414
City of Marikina,1380700000,2025,104.0,21844.33731752192,14751.277508921128,7584415.820962331,18745153.260849588,806264.0568385306,4.534220185467082,952.3753384928822,643.1301946382381,0.33066741644599323,0.8172562720674837,0.035151718858979275
City of Masbate,504111000,2022,6.0,85610.41311539689,22426.889931522463,305928.99337028473,4468517.282204424,56102.2986586546,0.02989883492284714,426.6086015689999,111.75631331590878,0.00152448674514849,0.022267243428419937,0.00027956556106456374
City of Masbate,504111000,2023,6.0,86718.38182760739,21399.53740484565,334900.03337022016,4516416.364894928,55770.25420944813,0.02989883492284714,432.1297638400101,106.63687271546213,0.0016688534688987019,0.022505931222806468,0.0002779109373689184
City of Masbate,504111000,2024,16.0,86718.38182760739,21399.53740484565,342303.3989079533,4608672.208104804,55770.25420944813,0.07973022646092572,432.1297638400101,106.63687271546213,0.0017057454695797315,0.02296565492727316,0.0002779109373689184
City of Masbate,504111000,2025,14.0,128773.95838639926,109573.71596387844,343598.1322719339,4600776.956204627,55770.25420944813,0.06976394815331,641.6985540260898,546.0210742478237,0.0017121973060995246,0.022926311788400208,0.0002779109373689184
City of Mati,1102509000,2022,17.0,216947.07121694623,43247.093420720565,388088.8690044754,5366033.51258884,202186901.24577168,0.023964789856770936,305.8288806915315,60.96514739668878,0.0005470863642025975,0.007564462676093055,0.2850215647145068
City of Mati,1102509000,2023,17.0,216947.12188748564,45224.91738802622,389814.2895383081,5366392.085343767,207473607.53383005,0.023964789856770936,305.8289521214626,63.75327302905142,0.0005495186783501185,0.007564968153782478,0.2924742003161414
City of Mati,1102509000,2024,20.0,213589.1096686553,62280.33199819665,401180.9803494404,5809772.953924318,207476045.2560618,0.02819387041973051,301.09518405318386,87.7961805027476,0.0005655422287416288,0.008189999291549859,0.2924776367573775
City of Mati,1102509000,2025,18.0,197427.2300561581,102648.98478558488,486843.9934300847,5958608.195488753,207962373.6448026,0.02537448337775746,278.3118870764823,144.70360878808344,0.0006863008232695971,0.008399811367277707,0.2931632107360572
City of Meycauayan,301412000,2022,50.0,63584.11628030836,17061.52632143551,3083081.017845803,2708505.956535248,288144.8074395257,1.572581483815026,1999.8240785430894,536.6128075742436,0.09696792243531788,0.08518692632100074,0.009062623776736887
City of Meycauayan,301412000,2023,54.0,65956.22878143782,15104.234695944831,3162546.3835050515,3719336.0261757984,622100.7786671052,1.698388002520228,2074.4308824791365,475.0527962007864,0.09946723768812436,0.1169791793370044,0.01956608331197599
City of Meycauayan,301412000,2024,55.0,65956.2075686615,15012.629832858249,3179890.119700637,4073959.268391022,652286.6606405126,1.7298396321965286,2074.430215302751,472.17167397043903,0.10001272645615138,0.12813265822576664,0.020515478493256113
City of Meycauayan,301412000,2025,56.0,65909.86943313318,15005.63427438875,3232210.5078185536,4088293.512806104,603578.1589786663,1.7612912618728291,2072.972805424224,471.95165225607747,0.1016582879277564,0.12858349357279936,0.018983516736900255
City of Muntinlupa,1380800000,2022,155.0,42585.54619331192,15524.989007867483,7060143.48880299,24885127.7308471,1179407.5489703473,3.955655577678133,1086.7984085680264,396.2032862087917,0.1801773933593,0.6350773826436008,0.030098903544775808
City of Muntinlupa,1380800000,2023,156.0,44214.61439264925,14742.466505245317,7074969.371358408,25023761.618258804,1161032.1037524473,3.9811759362437984,1128.3728131430378,376.2330313561722,0.18055575519816672,0.6386153691596995,0.02962995559401126
City of Muntinlupa,1380800000,2024,154.0,43421.276132053725,16691.021679711932,7147607.095744046,25021204.4219614,1317523.1893332102,3.9301352191124677,1108.1265362687789,425.96085809354287,0.18240949596988218,0.638550108593267,0.03362366421036256
City of Muntinlupa,1380800000,2025,151.0,43408.19587165152,16763.205466057305,7154147.818171823,24437968.40234284,1465527.92215632,3.8535741434154716,1107.7927233331823,427.80301420370415,0.18257641755151754,0.6236657162441899,0.037400798061423816
City of Naga,501724000,2022,71.0,36361.71382288463,61609.44018803823,2310696.676168716,17794512.79304458,9308715.93398864,0.8904240737494319,456.01894860118256,772.6553339951404,0.028978872501315773,0.22316426157139627,0.11674232061011848
City of Naga,501724000,2023,69.0,38481.48152780363,59488.243522135264,2357225.977821506,18048330.75293507,9388005.35405564,0.8653417054748,482.60334571690737,746.0530160165906,0.029562405041124132,0.2263474393437408,0.11773670382731972
City of Naga,501724000,2024,73.0,38673.41839073898,60243.566020294886,2522673.392835929,14949608.582527688,9388784.609874668,0.9155064420240637,485.01046125771836,755.5256545490679,0.03163731153786294,0.1874857940142785,0.11774647661803622
City of Naga,501724000,2025,78.0,32938.638091289686,59492.53548852015,2693628.7456370792,15099575.463697368,9383242.002561877,0.9782123627106435,413.08952553527286,746.1068423573347,0.03378129409660198,0.18936655628552646,0.11767696575912567
City of Naga,702234000,2022,10.0,41590.20127975747,17992.14996059139,1171055.6162740297,1487045.6447478742,752860.6379957919,0.10298854130784792,428.33141625020113,185.29852794333604,0.012060530971042519,0.015314866181077177,0.007753601891528234
City of Naga,702234000,2023,10.0,41590.20127975747,17992.14996059139,1179501.3304205444,1487045.6447478742,752552.1449468277,0.10298854130784792,428.33141625020113,185.29852794333604,0.01214751214906778,0.015314866181077177,0.007750424766616591
City of Naga,702234000,2024,6.0,41640.46945487786,17750.41884237743,1272957.7924203696,2501708.0557213635,3686391.874182343,0.06179312478470875,428.8491208531867,182.808974417979,0.013110006618783211,0.025764726343683552,0.03796561218111431
City of Naga,702234000,2025,7.0,41677.74477660311,19869.746824189977,1336526.5715943135,2636680.5663772747,3773907.9721441297,0.07209197891549354,429.2330139543132,204.63562415795693,0.01376469220276773,0.027154788542594576,0.03886692770811822
City of Navotas,1380900000,2022,11.0,24988.21679771438,779.787428559856,1569927.6987423145,741336.4099633544,339527.5319042043,1.0433805766882953,2370.2018229828523,73.96500517318776,0.1489120061520622,0.07031781917705411,0.03220513018543293
City of Navotas,1380900000,2023,9.0,24990.01838618205,438.12536079824656,1695052.3242240914,637433.0887784144,15187.17154552559,0.8536750172904234,2370.3727086568847,41.5574083283129,0.16078042468779707,0.06046230034271122,0.0014405454368576873
City of Navotas,1380900000,2024,14.0,23955.42185938513,437.46710201585137,1839335.134005224,729412.003130907,14959.616474793713,1.3279389157851031,2272.2383522233317,41.494970653041484,0.17446605025831033,0.06918675604273548,0.0014189612058641806
City of Navotas,1380900000,2025,11.0,23955.42185938723,559.093522118118,1848460.6907962512,771654.5459046565,15281.279643859089,1.0433805766882953,2272.238352223531,53.031574684572014,0.17533163468623975,0.07319357864637684,0.0014494718515768003
City of Olongapo,331400000,2022,29.0,59531.32898719451,26392.31690862034,5243006.265428866,5373702.663409169,10469262.267796144,0.20527880309544874,421.3972400404373,186.82011123852956,0.037113036234109525,0.03803818106673997,0.07410750440088054
City of Olongapo,331400000,2023,37.0,70972.30848244694,26392.31690862034,5330116.337201092,3560136.8810547097,10506892.925371503,0.2619074384321243,502.3831220068163,186.82011123852956,0.037729651795177156,0.025200711648237062,0.07437387599904484
City of Olongapo,331400000,2024,39.0,75508.62171866788,26392.31690862034,5371621.996297514,5083670.762101226,12037631.338558497,0.2760645972662931,534.4937755101776,186.82011123852956,0.03802345289934961,0.035985167219843704,0.08520932942357079
City of Olongapo,331400000,2025,39.0,75432.19819473637,26392.16905009383,5372971.110191741,6038549.342550558,15701145.909648644,0.2760645972662931,533.9528055266949,186.81906461020716,0.03803300270919259,0.04274435108522715,0.11114180826067843
City of Oroquieta,1004209000,2022,11.0,128911.34298792576,8582.746341822796,145419.81070804992,59674.086475084165,29869445.12617474,0.07186616052910533,842.2148426538936,56.07354785291169,0.000950069405496075,0.0003898679525496465,0.19514566712299786
City of Oroquieta,1004209000,2023,11.0,129283.99287855522,8850.777158629991,194286.82025220752,58756.911751664746,29871509.005199995,0.07186616052910533,844.6494714594509,57.824670189949245,0.001269331619357689,0.00038387578655814673,0.1951591510376653
City of Oroquieta,1004209000,2024,14.0,129283.9928785552,8850.777158629991,196168.9903149508,58756.911751664746,29871509.005199995,0.0914660224915886,844.6494714594508,57.824670189949245,0.001281628377164251,0.00038387578655814673,0.1951591510376653
City of Oroquieta,1004209000,2025,14.0,129283.99287855522,8850.777158629991,200425.4203967388,94948.01044365294,29871509.005199995,0.0914660224915886,844.6494714594509,57.824670189949245,0.0013094368578495865,0.0006203226327693392,0.1951591510376653
City of Ozamiz,1004210000,2022,40.0,60818.99698509325,5654.384659411279,464383.9585376079,289933.2824449308,3834974.99636663,0.2674295685887265,406.6199531430637,37.8037412525268,0.003104750042280939,0.0019384183160940313,0.025639642720672023
